customer_tweet_id,customer_text,created_at,amazon_response,amazon_tweet_id
99952,olha @115821 eh melhor vc entregar o dinheiro que eu recebi vendendo meu livro no seu site,Thu Nov 30 17:07:58 +0000 2017,"@137886 Olá Roger, como podemos te ajudar no dia de hoje? ^VL",99951
99954,@115830 I was in Customer Service chat with Raghu. He was unhelpful and abruptly ended chat without solving issue. This is unacceptable,Thu Nov 30 17:06:10 +0000 2017,"@137887 I'm so sorry! Without account details, could you tell us more about what's happening? We'd like to help! ^TK",99953
99956,"@AmazonHelp It is your own carrier. So if that is possible I will gladly put a stop using your own carrier to deliver my packages and deal with UPS, FedEx or USPS.",Thu Nov 30 18:57:16 +0000 2017,@137888 I understand. What's the most recent tracking update for your order? That can be found here: https://t.co/Y5jpI9gRhE. It'll also help us to know the delivery date provided in your confirmation e-mail. Looking forward to hearing from you! ^BL,99958
99959,@AmazonHelp It was suppose to be delivered yesterday and the amazon rep told me they will try again today. Now they are telling me they don't know when? Why have Prime then?,Thu Nov 30 19:12:04 +0000 2017,"@137888 I'd like to have a specialist take a look into this for you. When you have the chance, kindly leave us some detailed information here: https://t.co/WtrlHRdcEM ^TH",99960
99957,Let's see if my packages from Amazon get deliver? I wish they stop using their own carrier. It is clearly not working,Thu Nov 30 17:04:04 +0000 2017,"@137888 Hi there! Are you waiting for a specific delivery? If you are consistently having issues with one carrier, you can request that the carrier be deprioritized. Please reach out to us if you need assistance, we want to help! ^SP",99955
99963,"@AmazonHelp just received what I believe to be a bogus email, do you want these forwarded to a fraud dept so they can get shut down? #fraud https://t.co/WoqyooPc03",Thu Nov 30 16:45:49 +0000 2017,"@137889 Hey Michele, you can check your Message Center for genuine emails from us: https://t.co/KoRc9p4X9S If not there, you can report here: https://t.co/6P5c8qGcQQ ^TI",99961
99965,".@116316 
Ist das der Preis, den die Allgemeinheit zahlen muss, weil ihr denkt die Menschen bräuchten Bestellungen noch am gleichen Tag? https://t.co/ieuGuctTQY",Thu Nov 30 16:58:13 +0000 2017,"@137890 Hi, bitte lass uns weitere Informationen wie Datum, Uhrzeit und Adresse über den folgenden Link zukommen: https://t.co/br7bhrlJn8 Wir würden dem gerne genauer nachgehen. Liebe Grüße ^TA",99964
99967,@AmazonHelp ordered some samples from you. package was damaged and returned. i'd like to reorder the samples but the site won't let me since i technically already ordered the samples. help?,Thu Nov 30 17:04:19 +0000 2017,@137891 I'm sorry for the trouble with your order. We'd like a chance to take a better look at this with you. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN ^KP,99966
99969,"Thanks to @115821 I have ordered almost every Christmas gift I need for my fam, have saved a lot of $$, and have never left my bed while doing it. 🎅🏼🙃",Thu Nov 30 17:01:22 +0000 2017,"@137892 YAY! Now you have time to kick back and relax! Cocoa, blanket and popcorn...? Watching any good movies? ^FR",99968
99971,@AmazonHelp Your executive gave me wrong information and gave false promise about delivery and after a day another executive said we will take action as whatever the previous executive said was false. And this happened 2nd time.,Thu Nov 30 17:09:48 +0000 2017,"@137893 That's unusual. Apologies for the trouble, kindly fill in your details here: https://t.co/beaaDm0muc and we'll get back to you at the earliest. ^MN",99973
99972,"I am done trusting @115850 Customer Service Executives. 
1st they give wrong information along with false promises, other come and cover up by saying sorry. @AmazonHelp",Thu Nov 30 16:35:37 +0000 2017,@137893 Apologies for the trouble. Could you please let us know what went wrong? We'd like to look into it for you. ^RB,99970
99975,@AmazonHelp Just seen my parcels at local PassMyParcel but no email to me saying collect. So I can't have them! Saying still in transit until 4 Dec. What should I do?,Thu Nov 30 17:01:51 +0000 2017,@137894 Thank you for contacting us. We are here to help! What is the most accurate delivery date provided in the confirmation email? You can find that information here: https://t.co/aaDyEz1VgE ^SC,99974
99979,"Hey @116090 what's the point of ""two day shipping"" if you're then going to take a week? https://t.co/imKwXTYRGd",Thu Nov 30 17:01:45 +0000 2017,@137895 Some orders need extra time to process &amp; handle before shipping. Two-Day Shipping refers to transit time in business days after your order ships. We aim to meet the delivery date provided at checkout. You can find more information here: https://t.co/Am8pxAQ5mS ^KP,99976
99981,"@AmazonHelp Yeah but it was available to ship immediately, and your two day shipping has been 3 days for like everything I order now for a while now.",Thu Nov 30 16:51:26 +0000 2017,"@137896 I'm sorry your orders are arriving later than expected, Dan! Are your orders missing the original estimated delivery date provided in your order confirmation e-mail? You can also check for that information here: https://t.co/Y5jpI9gRhE ^TH",99980
99983,"@115821 Why has your Prime 2 day shipping seemed to have really been bumped to 3 days with all items, even if ordered early on the order day.",Wed Nov 29 19:15:21 +0000 2017,"@137896 I'm sorry for the frustration! If the item you're ordering is out of stock or unavailable to ship immediately, the shipping method time starts when the item ships. For more information, please visit here: https://t.co/vFIv0dklFR ^AC",99982
99986,"@AmazonHelp Hello, I'm unable to log into an account I probably haven't used in 3 years, but need to access. I've even reset the password twice but it's still not letting me in. Can you offer any support?",Thu Nov 30 16:43:12 +0000 2017,@137897 I'm sorry for any aggravation! You can reach out to us by phone and e-mail here: https://t.co/jzvkhdlrK5,99984
99988,"@116875 No se si me pudieran dar ayuda o visión con respecto al juego Xenoblade Chronicles II de Nintendo Switch, a cada rato lo tienen disponible y cuando lo voy a comprar lo cambian a no disponible...",Thu Nov 30 16:56:57 +0000 2017,"@137898 Hola, de momento no contamos con esta información. Te sugiero estar al tanto de las novedades y la disponibilidad en nuestro Sitio Web. ^VL",99987
99994,@AmazonHelp my Prime account isn’t global ? ):,Thu Nov 23 16:37:01 +0000 2017,@137900 Prime is limited to the region you are in. If you purchased on https://t.co/nUUp5MLhYl you are limited to the US. If you are traveling abroad you can use video benefits: https://t.co/OZbnlv4jzq ^AF,99993
99996,"@AmazonHelp Absolument pas. Il était noté entre le 20 et le 23. Sachez aussi que la commande a déjà été annulée suite à une erreur d’affichage de prix puis repassée au prix fort, que j’ai ajouté 10EUR pour bénéficier d’une livraison rapide, et que là, le prix initiale a baissé !",Thu Nov 23 17:54:40 +0000 2017,"@137901 Avez-vous contacté le vendeur pour lui faire part de la situation? Si oui, quelle a été sa réponse?
^MD",99999
100000,"@AmazonHelp Je l’ai contacté ce soir, mais il peut nous donner sa réponse sous 2 jours. Ce qui est trop long pour moi.",Thu Nov 23 18:06:15 +0000 2017,@137901 Un vendeur a un délai de 2 jours ouvrés au maximum pour apporter une réponse. Cette dernière peut parvenir bien avant le délai fixé.^KD,100001
99997,"@AmazonHelp Je n’ai que ça comme info :  Voici les informations de suivi pour vos colis : 
Transporteur : DPD 
ID de suivi: Aucun numéro de suivi n'a été fourni par le vendeur.",Thu Nov 23 17:20:13 +0000 2017,"@137901 Sur le suivi, il est marqué livraison entre le 23 et le 24, est-ce qu'il s'agit de la même date qui vous a été confirmée le premier jour ? ^AR",99995
101204,"@AmazonHelp Yeah, I just tried calling and it wasn't very helpful. You know I already tried the livechat as per screenshots and that wasn't helpful either.",Tue Nov 28 17:20:49 +0000 2017,@138149 I'm sorry to hear of the frustrations this order has caused Sofya.  Our team would like to research this further.  As we don't have access to account information via Twitter could you reach out to us with a few details here: https://t.co/tcho0eY0hD? ^AZ,101202
101206,"@AmazonHelp I'm honestly not sure. I wasn't necessarily expecting it the same day, but I did think it would arrive the same week, or at the very least the same month!",Tue Nov 28 12:31:17 +0000 2017,@138149 We'd like to look into your order with you. Please reach out to us via phone or chat here: https://t.co/hApLpMlfHN. We're here to help! ^AX,101205
101208,"@AmazonHelp It was indeed a pre-order made nearly three months before release. Here is the response I got, asking me to wait until after Christmas, which is never acceptable https://t.co/c2fdgVMVy5",Tue Nov 28 12:12:52 +0000 2017,"@138149 I'm so sorry! I'd like to dig into this with you. When you placed the order, was it eligible for release-date delivery? You can find more information about our release-day delivery by visiting us here: https://t.co/01tLDi18mW ^TK",101207
101210,@AmazonHelp I just thought the lack of date provided was due to being in advance https://t.co/Eix7WudNak,Tue Nov 28 11:03:55 +0000 2017,@138149 I can see this was a pre-order. What is the current status of your order and is there any estimate for availability? ^BD,101209
101212,@AmazonHelp  https://t.co/yXPB5kyvHo,Tue Nov 28 08:16:26 +0000 2017,@138149 I am sorry to see this - we do aim to meet the delivery date provided in the order confirmation email  ^TD,101211
101221,@115830 disgusted with your customer service and inability to fulfill my Xanathars Guide pre-order I made in September!,Mon Nov 27 22:09:18 +0000 2017,"@138149 I'm sorry for the delay! When you reached out to us, what information or options was offered? ^JP",101213
101223,"@AmazonHelp I have no any special degree 
I have business idia only then please
Help how to join for only business idea.",Thu Nov 30 17:05:58 +0000 2017,"@138150 If you have a business proposal, kindly contact us here: https://t.co/rS49hgaADF  and share your idea, we'll put it through to the right team. ^VH",101225
101224,"@115850 @5869 @132995 Sir I have better business mind more then who do MBA, but I have no any platform 
I request give me opportunity for this. I promised I will not get salary one year.",Thu Nov 30 15:56:24 +0000 2017,@138150 Thank you for showing your interest in working with us. You can have a look at all the available job positions here: https://t.co/X1y8LFPsMo ^AM,101222
101665,"spoke with @116090 customer service more. Their overall response was ""Sorry, our fault, buy more and we'll do better"" -- I'm going to try my damnedest to avoid ever using Amazon again.",Thu Nov 30 17:41:25 +0000 2017,"@137882 I'm sorry for the poor experience! This isn't the expectation we've set. Without giving account/personal details, can you please tell us what's happened? ^AC",101664
101667,@AmazonHelp Muito obrigado!,Thu Nov 30 17:43:05 +0000 2017,"@138274 De nada, qualquer dúvida adicional ou incoveniente, estamos aqui para ajudar. ^DA",101669
101668,"@AmazonHelp Entrega estimada para 1/dez - 7/dez, porém até agora não mudou o status. Posso entrar em contato com algum atendente?",Thu Nov 30 17:39:54 +0000 2017,"@138274 Por favor Paulo, entre em contato com o SAC (https://t.co/Qzzg8y1LhY), eles poderão te ajudar  ^VL",101666
101671,Até agora não mudou o status do meu pedido. @AmazonHelp,Thu Nov 30 17:34:40 +0000 2017,"@138274 Olá Paulo, lamentamos o inconveniente. Poderia nos confirmar se você recebeu um correio com a data estimada da entrega? Caso sim, qual seria? ^DA",101670
101673,@AmazonHelp Hi i was actually using my amazon app if that helps which is https://t.co/qaaBQCfkWM prime,Thu Nov 30 18:07:45 +0000 2017,"@138275 Hi, Debbie! I'm very sorry that you've had trouble placing your first Pantry order. If the app isn't working, you have a couple of options. You can try uninstalling and re-installing the app, to see if that clears it up. Or you can try placing the order on a PC. ^SP",101675
101676,@AmazonHelp Hi tried what you said and it's still not working.,Thu Nov 30 18:28:07 +0000 2017,"@138275 Sorry for any inconvenience caused! With Twitter, we're unable to access your account information. Please, allow us to troubleshoot in real time via phone or chat here: https://t.co/JzP7hlA23B ^JE",101677
